split	class_name	path
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43240_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43251_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4326_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4327_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43290_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4332_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43359_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43371_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43372_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43416_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43480_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43518_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43519_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43520_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43547_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4354_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43555_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43583_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4358_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43602_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43609_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4360_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43638_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4363_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43646_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43655_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43687_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43710_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43786_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43789_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4379_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43804_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43806_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43825_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43847_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43854_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4385_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43861_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43891_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43893_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4390_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43918_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43932_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43935_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43948_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43954_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43969_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43972_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/43988_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44019_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44026_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44034_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44051_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44102_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44109_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44158_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44217_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44220_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44225_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44231_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44235_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44246_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44282_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44308_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44309_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44359_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44395_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44411_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44412_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44418_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44436_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4443_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4444_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44472_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44474_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44488_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44499_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44524_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44526_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44541_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44549_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44557_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44571_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44575_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44589_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4458_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44598_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4459_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44620_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44643_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4464_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44671_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44686_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44725_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44757_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44767_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44777_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44818_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44824_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44827_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44828_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44835_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44854_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44870_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44876_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44886_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44954_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44960_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44965_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44971_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44993_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/44997_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45001_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4500_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45013_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45014_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45016_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45028_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45030_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4505_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45068_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45084_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45097_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45099_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45118_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45157_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4517_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45194_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45195_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45201_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45228_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45258_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45268_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45289_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4528_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45296_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45329_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45332_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4533_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45425_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45434_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45444_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45455_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45466_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45470_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45475_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45483_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45487_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45535_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45574_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45584_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45599_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45600_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45602_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45642_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45655_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45675_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45685_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45715_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45768_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45769_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45810_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45821_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45834_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45856_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45859_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45910_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45972_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45979_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/45_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46003_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46051_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46078_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46099_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4609_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46107_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46147_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46173_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46177_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46194_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46213_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46233_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46238_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46259_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46279_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46281_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4631_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46328_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46330_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46358_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4636_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46396_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46427_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46461_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46463_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4648_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46514_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46519_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46544_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46547_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46598_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46610_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46643_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4664_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46679_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46693_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46717_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46730_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46731_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46732_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46741_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46748_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46796_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46827_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46859_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46865_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46866_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46893_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46906_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46908_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46920_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46953_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46956_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46966_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/4696_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/46_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47026_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47088_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47108_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47113_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47136_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47162_automobile.png
train	automobile	/Users/pritishrv/Documents/Courseworks/NeuralComputing/archive (5)/cifar10/train/automobile/47190_automobile.png
